id	year	Unemployment(%)	Unemployment(%)_tip	Population(/1000)	Population(/1000)_tip	Temperature Change (Degree Change)	Temperature Change (Degree Change)_tip
18069	2011	0.11		111.00		11.10	
18071	2011	0.10		101.00		10.10	
18073	2011	0.09		87.00		8.70	
18075	2011	0.10		104.00		10.40	
18077	2011	0.10		95.00		9.50	
18079	2011	0.12		122.00		12.20	
18081	2011	0.07		74.00		7.40	
18083	2011	0.07		66.00		6.60	
18085	2011	0.11		110.00		11.00	
18087	2011	0.14		140.00		14.00	
18089	2011	0.09		94.00		9.40	
18091	2011	0.11		107.00		10.70	
18093	2011	0.11		111.00		11.10	
18095	2011	0.10		97.00		9.70	
18097	2011	0.08		84.00		8.40	
18099	2011	0.11		114.00		11.40	
18101	2011	0.06		63.00		6.30	
18103	2011	0.12		123.00		12.30	
18105	2011	0.06		56.00		5.60	
18107	2011	0.10		97.00		9.70	
18109	2011	0.08		75.00		7.50	
18111	2011	0.09		89.00		8.90	
18113	2011	0.15		145.00		14.50	
18115	2011	0.11		105.00		10.50	
18117	2011	0.09		92.00		9.20	
18119	2011	0.08		81.00		8.10	
18121	2011	0.08		83.00		8.30	
18123	2011	0.09		88.00		8.80	
18125	2011	0.09		87.00		8.70	
18127	2011	0.08		82.00		8.20	
18129	2011	0.07		70.00		7.00	
18131	2011	0.10		95.00		9.50	
18133	2011	0.08		82.00		8.20	
18135	2011	0.10		102.00		10.20	
18137	2011	0.09		91.00		9.10	
18139	2011	0.10		95.00		9.50	
18141	2011	0.10		104.00		10.40	
18143	2011	0.12		121.00		12.10	
18145	2011	0.09		88.00		8.80	
18147	2011	0.08		81.00		8.10	
18149	2011	0.13		126.00		12.60	
18151	2011	0.13		129.00		12.90	
18153	2011	0.09		93.00		9.30	
18155	2011	0.07		70.00		7.00	
18157	2011	0.09		85.00		8.50	
18159	2011	0.10		103.00		10.30	
18161	2011	0.09		86.00		8.60	
18163	2011	0.07		74.00		7.40	
18165	2011	0.11		108.00		10.80	
18167	2011	0.09		92.00		9.20	
18169	2011	0.12		120.00		12.00	
18171	2011	0.10		101.00		10.10	
18173	2011	0.07		69.00		6.90	
18175	2011	0.11		112.00		11.20	
18177	2011	0.11		109.00		10.90	
18179	2011	0.09		91.00		9.10	
18181	2011	0.09		94.00		9.40	
18183	2011	0.12		116.00		11.60	
19001	2011	0.05		51.00		5.10	
19003	2011	0.06		60.00		6.00	
19005	2011	0.09		93.00		9.30	
19007	2011	0.09		94.00		9.40	
19009	2011	0.05		51.00		5.10	
19011	2011	0.06		58.00		5.80	
19013	2011	0.06		58.00		5.80	
19015	2011	0.06		59.00		5.90	
19017	2011	0.05		50.00		5.00	
19019	2011	0.06		59.00		5.90	
19021	2011	0.06		55.00		5.50	
19023	2011	0.06		60.00		6.00	
19025	2011	0.05		54.00		5.40	
19027	2011	0.04		42.00		4.20	
19029	2011	0.06		58.00		5.80	
19031	2011	0.06		57.00		5.70	
19033	2011	0.07		67.00		6.70	
19035	2011	0.04		44.00		4.40	
19037	2011	0.08		84.00		8.40	
19039	2011	0.07		74.00		7.40	
19041	2011	0.06		62.00		6.20	
19043	2011	0.08		79.00		7.90	
19045	2011	0.08		77.00		7.70	
19047	2011	0.05		47.00		4.70	
19049	2011	0.05		51.00		5.10	
19051	2011	0.10		101.00		10.10	
19053	2011	0.07		66.00		6.60	
19055	2011	0.07		68.00		6.80	
19057	2011	0.08		82.00		8.20	
19059	2011	0.06		58.00		5.80	
19061	2011	0.06		60.00		6.00	
19063	2011	0.09		86.00		8.60	
19065	2011	0.09		85.00		8.50	
19067	2011	0.09		87.00		8.70	
19069	2011	0.07		70.00		7.00	
19071	2011	0.07		70.00		7.00	
19073	2011	0.06		63.00		6.30	
19075	2011	0.05		49.00		4.90	
19077	2011	0.06		56.00		5.60	
19079	2011	0.08		81.00		8.10	
19081	2011	0.09		90.00		9.00	
19083	2011	0.06		60.00		6.00	
19085	2011	0.04		44.00		4.40	
19087	2011	0.09		88.00		8.80	
19089	2011	0.09		86.00		8.60	
19091	2011	0.06		62.00		6.20	
19093	2011	0.06		58.00		5.80	
19095	2011	0.06		58.00		5.80	
19097	2011	0.08		77.00		7.70	
19099	2011	0.08		81.00		8.10	
19101	2011	0.09		87.00		8.70	
19103	2011	0.04		44.00		4.40	
19105	2011	0.06		63.00		6.30	
19107	2011	0.07		71.00		7.10	
19109	2011	0.06		56.00		5.60	
19111	2011	0.11		114.00		11.40	
19113	2011	0.07		65.00		6.50	
19115	2011	0.08		80.00		8.00	
19117	2011	0.06		60.00		6.00	
19119	2011	0.04		43.00		4.30	
19121	2011	0.06		58.00		5.80	
19123	2011	0.08		77.00		7.70	
19125	2011	0.06		57.00		5.70	
19127	2011	0.07		70.00		7.00	
19129	2011	0.04		43.00		4.30	
19131	2011	0.05		54.00		5.40	
19133	2011	0.07		71.00		7.10	
19135	2011	0.08		75.00		7.50	
19137	2011	0.09		87.00		8.70	
19139	2011	0.09		89.00		8.90	
19141	2011	0.05		53.00		5.30	
19143	2011	0.05		54.00		5.40	
19145	2011	0.09		87.00		8.70	
19147	2011	0.07		70.00		7.00	
19149	2011	0.05		47.00		4.70	
19151	2011	0.05		52.00		5.20	
19153	2011	0.06		62.00		6.20	
19155	2011	0.05		48.00		4.80	
19157	2011	0.07		66.00		6.60	
19159	2011	0.05		53.00		5.30	
19161	2011	0.05		47.00		4.70	
19163	2011	0.07		73.00		7.30	
19165	2011	0.04		39.00		3.90	
19167	2011	0.04		41.00		4.10	
19169	2011	0.05		45.00		4.50	
19171	2011	0.07		66.00		6.60	
19173	2011	0.07		67.00		6.70	
19175	2011	0.06		60.00		6.00	
19177	2011	0.08		80.00		8.00	
19179	2011	0.09		94.00		9.40	
19181	2011	0.06		58.00		5.80	
19183	2011	0.05		49.00		4.90	
19185	2011	0.06		64.00		6.40	
19187	2011	0.08		83.00		8.30	
19189	2011	0.09		91.00		9.10	
19191	2011	0.06		58.00		5.80	
19193	2011	0.06		57.00		5.70	
19195	2011	0.06		63.00		6.30	
19197	2011	0.08		84.00		8.40	
20001	2011	0.08		78.00		7.80	
20003	2011	0.08		79.00		7.90	
20005	2011	0.08		81.00		8.10	
20007	2011	0.05		51.00		5.10	
20009	2011	0.06		61.00		6.10	
20011	2011	0.07		65.00		6.50	
20013	2011	0.06		56.00		5.60	
20015	2011	0.07		72.00		7.20	
20017	2011	0.05		54.00		5.40	
20019	2011	0.08		84.00		8.40	
20021	2011	0.09		85.00		8.50	
20023	2011	0.04		37.00		3.70	
20025	2011	0.04		37.00		3.70	
20027	2011	0.04		42.00		4.20	
20029	2011	0.05		45.00		4.50	
20031	2011	0.06		57.00		5.70	
20033	2011	0.04		38.00		3.80	
20035	2011	0.08		76.00		7.60	
20037	2011	0.08		81.00		8.10	
20039	2011	0.03		33.00		3.30	
20041	2011	0.05		51.00		5.10	
20043	2011	0.09		88.00		8.80	
20045	2011	0.05		54.00		5.40	
20047	2011	0.04		44.00		4.40	
20049	2011	0.11		110.00		11.00	
20051	2011	0.04		36.00		3.60	
20053	2011	0.04		41.00		4.10	
20055	2011	0.04		43.00		4.30	
20057	2011	0.04		38.00		3.80	
20059	2011	0.07		71.00		7.10	
20061	2011	0.07		69.00		6.90	
20063	2011	0.04		35.00		3.50	
20065	2011	0.04		43.00		4.30	
20067	2011	0.04		42.00		4.20	
20069	2011	0.03		34.00		3.40	
20071	2011	0.05		45.00		4.50	
20073	2011	0.07		72.00		7.20	
20075	2011	0.04		42.00		4.20	
20077	2011	0.06		56.00		5.60	
20079	2011	0.07		74.00		7.40	
20081	2011	0.04		37.00		3.70	
20083	2011	0.04		42.00		4.20	
20085	2011	0.06		60.00		6.00	
20087	2011	0.07		67.00		6.70	
20089	2011	0.05		49.00		4.90	
20091	2011	0.07		68.00		6.80	
20093	2011	0.05		45.00		4.50	
20095	2011	0.06		63.00		6.30	
20097	2011	0.05		49.00		4.90	
20099	2011	0.08		78.00		7.80	
20101	2011	0.03		34.00		3.40	
20103	2011	0.07		73.00		7.30	
20105	2011	0.06		63.00		6.30	
20107	2011	0.08		84.00		8.40	
20109	2011	0.04		40.00		4.00	
20111	2011	0.06		57.00		5.70	
20113	2011	0.05		51.00		5.10	
20115	2011	0.06		63.00		6.30	
20117	2011	0.05		49.00		4.90	
20119	2011	0.04		42.00		4.20	
20121	2011	0.07		68.00		6.80	
20123	2011	0.06		58.00		5.80	
20125	2011	0.09		94.00		9.40	
20127	2011	0.07		68.00		6.80	
20129	2011	0.05		47.00		4.70	
20131	2011	0.04		43.00		4.30	
20133	2011	0.07		70.00		7.00	
20135	2011	0.04		40.00		4.00	
20137	2011	0.05		47.00		4.70	
20139	2011	0.07		70.00		7.00	
20141	2011	0.04		44.00		4.40	
20143	2011	0.07		65.00		6.50	
20145	2011	0.04		37.00		3.70	
20147	2011	0.06		60.00		6.00	
20149	2011	0.04		41.00		4.10	
20151	2011	0.05		53.00		5.30	
20153	2011	0.04		35.00		3.50	
20155	2011	0.06		63.00		6.30	
20157	2011	0.04		41.00		4.10	
20159	2011	0.05		51.00		5.10	
20161	2011	0.03		32.00		3.20	
20163	2011	0.07		73.00		7.30	
20165	2011	0.06		59.00		5.90	
20167	2011	0.05		46.00		4.60	
20169	2011	0.06		57.00		5.70	
20171	2011	0.03		32.00		3.20	
20173	2011	0.09		88.00		8.80	
20175	2011	0.05		51.00		5.10	
20177	2011	0.06		64.00		6.40	
20179	2011	0.03		32.00		3.20	
20181	2011	0.04		39.00		3.90	
20183	2011	0.04		43.00		4.30	
20185	2011	0.06		61.00		6.10	
20187	2011	0.03		34.00		3.40	
20189	2011	0.05		53.00		5.30	
20191	2011	0.09		90.00		9.00	
20193	2011	0.04		36.00		3.60	
20195	2011	0.04		36.00		3.60	
20197	2011	0.07		66.00		6.60	
20199	2011	0.06		59.00		5.90	
20201	2011	0.05		45.00		4.50	
20203	2011	0.04		35.00		3.50	
20205	2011	0.10		102.00		10.20	
20207	2011	0.09		89.00		8.90	
20209	2011	0.10		104.00		10.40	
21001	2011	0.10		101.00		10.10	
21003	2011	0.14		143.00		14.30	
21005	2011	0.11		109.00		10.90	
21007	2011	0.10		102.00		10.20	
21009	2011	0.12		116.00		11.60	
21011	2011	0.13		133.00		13.30	
21013	2011	0.13		125.00		12.50	
21015	2011	0.09		92.00		9.20	
21017	2011	0.09		91.00		9.10	
21019	2011	0.08		83.00		8.30	
21021	2011	0.11		110.00		11.00	
21023	2011	0.10		102.00		10.20	
21025	2011	0.10		100.00		10.00	
21027	2011	0.12		121.00		12.10	
21029	2011	0.11		108.00		10.80	
21031	2011	0.14		137.00		13.70	
21033	2011	0.11		109.00		10.90	
21035	2011	0.08		80.00		8.00	
21037	2011	0.11		107.00		10.70	
21039	2011	0.09		91.00		9.10	
21041	2011	0.12		124.00		12.40	
21043	2011	0.14		135.00		13.50	
21045	2011	0.10		102.00		10.20	
21047	2011	0.13		129.00		12.90	
21049	2011	0.11		114.00		11.40	
21051	2011	0.14		135.00		13.50	
21053	2011	0.09		90.00		9.00	
21055	2011	0.11		108.00		10.80	
21057	2011	0.13		130.00		13.00	
21059	2011	0.09		91.00		9.10	
21061	2011	0.13		128.00		12.80	
21063	2011	0.13		126.00		12.60	
21065	2011	0.13		129.00		12.90	
21067	2011	0.08		77.00		7.70	
21069	2011	0.12		122.00		12.20	
21071	2011	0.12		124.00		12.40	
21073	2011	0.09		91.00		9.10	
21075	2011	0.14		144.00		14.40	
21077	2011	0.11		111.00		11.10	
21079	2011	0.12		119.00		11.90	
21081	2011	0.10		101.00		10.10	
21083	2011	0.10		103.00		10.30	
21085	2011	0.16		164.00		16.40	
21087	2011	0.12		124.00		12.40	
21089	2011	0.10		98.00		9.80	
21091	2011	0.14		136.00		13.60	
21093	2011	0.10		100.00		10.00	
21095	2011	0.13		125.00		12.50	
21097	2011	0.11		111.00		11.10	
21099	2011	0.11		106.00		10.60	
21101	2011	0.10		98.00		9.80	
21103	2011	0.11		107.00		10.70	
21105	2011	0.09		92.00		9.20	
21107	2011	0.09		91.00		9.10	
21109	2011	0.18		175.00		17.50	
21111	2011	0.11		105.00		10.50	
21113	2011	0.09		88.00		8.80	
21115	2011	0.11		111.00		11.10	
21117	2011	0.10		100.00		10.00	
21119	2011	0.12		120.00		12.00	
21121	2011	0.12		115.00		11.50	
21123	2011	0.11		107.00		10.70	
21125	2011	0.10		101.00		10.10	
21127	2011	0.13		131.00		13.10	
21129	2011	0.12		123.00		12.30	
21131	2011	0.14		137.00		13.70	
21133	2011	0.12		120.00		12.00	
21135	2011	0.15		151.00		15.10	
21137	2011	0.12		121.00		12.10	
21139	2011	0.10		98.00		9.80	
21141	2011	0.10		104.00		10.40	
21143	2011	0.12		122.00		12.20	
21145	2011	0.09		91.00		9.10	
21147	2011	0.13		133.00		13.30	
21149	2011	0.11		106.00		10.60	
21151	2011	0.09		87.00		8.70	
21153	2011	0.21		214.00		21.40	
21155	2011	0.13		129.00		12.90	
21157	2011	0.11		107.00		10.70	
21159	2011	0.12		124.00		12.40	
21161	2011	0.11		111.00		11.10	
21163	2011	0.12		124.00		12.40	
21165	2011	0.15		147.00		14.70	
21167	2011	0.11		108.00		10.80	
21169	2011	0.16		158.00		15.80	
21171	2011	0.14		140.00		14.00	
21173	2011	0.13		126.00		12.60	
21175	2011	0.15		145.00		14.50	
21177	2011	0.11		107.00		10.70	
21179	2011	0.12		115.00		11.50	
21181	2011	0.13		125.00		12.50	
21183	2011	0.09		94.00		9.40	
21185	2011	0.09		86.00		8.60	
21187	2011	0.10		101.00		10.10	
21189	2011	0.11		112.00		11.20	
21191	2011	0.12		117.00		11.70	
21193	2011	0.13		125.00		12.50	
21195	2011	0.11		107.00		10.70	
21197	2011	0.17		167.00		16.70	
21199	2011	0.10		100.00		10.00	
21201	2011	0.10		96.00		9.60	
21203	2011	0.13		128.00		12.80	
21205	2011	0.09		86.00		8.60	
21207	2011	0.11		108.00		10.80	
21209	2011	0.09		91.00		9.10	
21211	2011	0.10		96.00		9.60	
21213	2011	0.12		118.00		11.80	
21215	2011	0.10		102.00		10.20	
21217	2011	0.10		102.00		10.20	
21219	2011	0.13		126.00		12.60	
21221	2011	0.16		160.00		16.00	
21223	2011	0.11		107.00		10.70	
21225	2011	0.11		108.00		10.80	
21227	2011	0.09		92.00		9.20	
21229	2011	0.13		127.00		12.70	
21231	2011	0.14		136.00		13.60	
21233	2011	0.09		88.00		8.80	
21235	2011	0.11		114.00		11.40	
21237	2011	0.14		139.00		13.90	
21239	2011	0.08		83.00		8.30	
22001	2011	0.07		71.00		7.10	
22003	2011	0.10		101.00		10.10	
22005	2011	0.07		67.00		6.70	
22007	2011	0.09		88.00		8.80	
22009	2011	0.08		81.00		8.10	
22011	2011	0.08		80.00		8.00	
22013	2011	0.11		105.00		10.50	
22015	2011	0.06		64.00		6.40	
22017	2011	0.08		79.00		7.90	
22019	2011	0.07		72.00		7.20	
22021	2011	0.11		107.00		10.70	
22023	2011	0.06		56.00		5.60	
22025	2011	0.10		103.00		10.30	
22027	2011	0.10		103.00		10.30	
22029	2011	0.11		113.00		11.30	
22031	2011	0.09		90.00		9.00	
22033	2011	0.07		68.00		6.80	
22035	2011	0.14		142.00		14.20	
22037	2011	0.08		80.00		8.00	
22039	2011	0.09		86.00		8.60	
22041	2011	0.11		113.00		11.30	
22043	2011	0.08		82.00		8.20	
22045	2011	0.08		76.00		7.60	
22047	2011	0.10		104.00		10.40	
22049	2011	0.08		78.00		7.80	
22051	2011	0.07		65.00		6.50	
22053	2011	0.06		64.00		6.40	
22055	2011	0.06		59.00		5.90	
22057	2011	0.05		49.00		4.90	
22059	2011	0.07		73.00		7.30	
22061	2011	0.08		78.00		7.80	
22063	2011	0.07		70.00		7.00	
22065	2011	0.09		93.00		9.30	
22067	2011	0.15		151.00		15.10	
22069	2011	0.08		84.00		8.40	
22071	2011	0.11		107.00		10.70	
22073	2011	0.08		76.00		7.60	
22075	2011	0.06		62.00		6.20	
22077	2011	0.08		79.00		7.90	
22079	2011	0.07		69.00		6.90	
22081	2011	0.10		96.00		9.60	
22083	2011	0.11		107.00		10.70	
22085	2011	0.08		81.00		8.10	
22087	2011	0.11		105.00		10.50	
22089	2011	0.07		65.00		6.50	
22091	2011	0.12		118.00		11.80	
22093	2011	0.10		100.00		10.00	
22095	2011	0.08		84.00		8.40	
22097	2011	0.08		83.00		8.30	
22099	2011	0.08		75.00		7.50	
22101	2011	0.09		86.00		8.60	
22103	2011	0.05		52.00		5.20	
22105	2011	0.08		81.00		8.10	
22107	2011	0.14		135.00		13.50	
22109	2011	0.05		52.00		5.20	
22111	2011	0.12		122.00		12.20	
22113	2011	0.07		72.00		7.20	
22115	2011	0.07		67.00		6.70	
22117	2011	0.10		96.00		9.60	
22119	2011	0.09		91.00		9.10	
22121	2011	0.07		74.00		7.40	
22123	2011	0.17		170.00		17.00	
22125	2011	0.08		82.00		8.20	
22127	2011	0.09		91.00		9.10	
23001	2011	0.08		84.00		8.40	
23003	2011	0.09		93.00		9.30	
23005	2011	0.07		65.00		6.50	
23007	2011	0.11		112.00		11.20	
23009	2011	0.07		68.00		6.80	
23011	2011	0.07		73.00		7.30	
23013	2011	0.07		70.00		7.00	
23015	2011	0.06		63.00		6.30	
23017	2011	0.11		109.00		10.90	
23019	2011	0.08		80.00		8.00	
23021	2011	0.12		116.00		11.60	
23023	2011	0.07		67.00		6.70	
23025	2011	0.11		107.00		10.70	
23027	2011	0.08		78.00		7.80	
23029	2011	0.10		104.00		10.40	
23031	2011	0.07		74.00		7.40	
24001	2011	0.08		75.00		7.50	
24003	2011	0.07		65.00		6.50	
24005	2011	0.08		77.00		7.70	
24009	2011	0.06		59.00		5.90	
24011	2011	0.09		88.00		8.80	
24013	2011	0.06		60.00		6.00	
24015	2011	0.09		86.00		8.60	
24017	2011	0.06		59.00		5.90	
24019	2011	0.11		109.00		10.90	
24021	2011	0.06		59.00		5.90	
24023	2011	0.07		69.00		6.90	
24025	2011	0.07		71.00		7.10	
24027	2011	0.05		54.00		5.40	
24029	2011	0.07		71.00		7.10	
24031	2011	0.05		53.00		5.30	
24033	2011	0.07		73.00		7.30	
24035	2011	0.07		66.00		6.60	
24037	2011	0.06		56.00		5.60	
24039	2011	0.10		95.00		9.50	
24041	2011	0.07		68.00		6.80	
24043	2011	0.09		94.00		9.40	
24045	2011	0.08		77.00		7.70	
24047	2011	0.08		75.00		7.50	
24510	2011	0.11		106.00		10.60	
25001	2011	0.08		80.00		8.00	
25003	2011	0.08		84.00		8.40	
25005	2011	0.12		118.00		11.80	
25007	2011	0.05		50.00		5.00	
25009	2011	0.10		101.00		10.10	
25011	2011	0.09		87.00		8.70	
25013	2011	0.11		105.00		10.50	
25015	2011	0.07		73.00		7.30	
25017	2011	0.08		81.00		8.10	
25019	2011	0.05		50.00		5.00	
25021	2011	0.09		85.00		8.50	
25023	2011	0.10		97.00		9.70	
25025	2011	0.09		93.00		9.30	
25027	2011	0.10		101.00		10.10	
26001	2011	0.17		167.00		16.70	
26003	2011	0.12		120.00		12.00	
26005	2011	0.13		132.00		13.20	
26007	2011	0.14		139.00		13.90	
26009	2011	0.15		147.00		14.70	
26011	2011	0.16		158.00		15.80	
26013	2011	0.24		243.00		24.30	
26015	2011	0.11		105.00		10.50	
26017	2011	0.12		123.00		12.30	
26019	2011	0.12		120.00		12.00	
26021	2011	0.14		135.00		13.50	
26023	2011	0.14		140.00		14.00	
26025	2011	0.12		124.00		12.40	
26027	2011	0.11		114.00		11.40	
26029	2011	0.14		139.00		13.90	
26031	2011	0.09		86.00		8.60	
26033	2011	0.12		116.00		11.60	
26035	2011	0.17		168.00		16.80	
26037	2011	0.09		94.00		9.40	
26039	2011	0.14		137.00		13.70	
26041	2011	0.12		115.00		11.50	
26043	2011	0.12		120.00		12.00	
26045	2011	0.10		103.00		10.30	
26047	2011	0.12		122.00		12.20	
26049	2011	0.16		158.00		15.80	
26051	2011	0.17		165.00		16.50	
26053	2011	0.13		133.00		13.30	
26055	2011	0.12		120.00		12.00	
26057	2011	0.14		137.00		13.70	
26059	2011	0.17		172.00		17.20	
26061	2011	0.10		102.00		10.20	
26063	2011	0.15		148.00		14.80	
26065	2011	0.12		116.00		11.60	
26067	2011	0.13		134.00		13.40	
26069	2011	0.16		164.00		16.40	
26071	2011	0.12		117.00		11.70	
26073	2011	0.09		85.00		8.50	
26075	2011	0.15		149.00		14.90	
26077	2011	0.11		112.00		11.20	
26079	2011	0.14		143.00		14.30	
26081	2011	0.12		117.00		11.70	
26083	2011	0.12		119.00		11.90	
26085	2011	0.18		175.00		17.50	
26087	2011	0.18		181.00		18.10	
26089	2011	0.09		90.00		9.00	
26091	2011	0.16		161.00		16.10	
26093	2011	0.14		136.00		13.60	
26095	2011	0.13		132.00		13.20	
26097	2011	0.06		61.00		6.10	
26099	2011	0.18		181.00		18.10	
26101	2011	0.13		126.00		12.60	
26103	2011	0.10		101.00		10.10	
26105	2011	0.13		129.00		12.90	
26107	2011	0.13		130.00		13.00	
26109	2011	0.13		125.00		12.50	
26111	2011	0.10		102.00		10.20	
26113	2011	0.15		150.00		15.00	
26115	2011	0.14		142.00		14.20	
26117	2011	0.18		176.00		17.60	
26119	2011	0.19		189.00		18.90	
26121	2011	0.16		160.00		16.00	
26123	2011	0.14		138.00		13.80	
26125	2011	0.16		156.00		15.60	
26127	2011	0.15		152.00		15.20	
26129	2011	0.13		127.00		12.70	
26131	2011	0.14		138.00		13.80	
26133	2011	0.15		153.00		15.30	
26135	2011	0.19		191.00		19.10	
26137	2011	0.15		147.00		14.70	
26139	2011	0.13		128.00		12.80	
26141	2011	0.16		160.00		16.00	
26143	2011	0.15		146.00		14.60	
26145	2011	0.13		129.00		12.90	
26147	2011	0.19		190.00		19.00	
26149	2011	0.14		139.00		13.90	
26151	2011	0.18		178.00		17.80	
26153	2011	0.13		127.00		12.70	
26155	2011	0.15		152.00		15.20	
26157	2011	0.16		163.00		16.30	
26159	2011	0.13		132.00		13.20	
26161	2011	0.09		93.00		9.30	
26163	2011	0.18		183.00		18.30	
26165	2011	0.18		183.00		18.30	
27001	2011	0.08		81.00		8.10	
27003	2011	0.08		79.00		7.90	
27005	2011	0.06		64.00		6.40	
27007	2011	0.07		72.00		7.20	
27009	2011	0.07		70.00		7.00	
27011	2011	0.05		45.00		4.50	
27013	2011	0.06		63.00		6.30	
27015	2011	0.06		55.00		5.50	
27017	2011	0.07		73.00		7.30	
27019	2011	0.07		70.00		7.00	
27021	2011	0.08		79.00		7.90	
27023	2011	0.06		61.00		6.10	
27025	2011	0.08		84.00		8.40	
27027	2011	0.04		36.00		3.60	
27029	2011	0.09		91.00		9.10	
27031	2011	0.05		47.00		4.70	
27033	2011	0.05		52.00		5.20	
27035	2011	0.07		74.00		7.40	
27037	2011	0.07		69.00		6.90	
27039	2011	0.06		61.00		6.10	
27041	2011	0.06		56.00		5.60	
27043	2011	0.08		76.00		7.60	
27045	2011	0.07		70.00		7.00	
27047	2011	0.08		76.00		7.60	
27049	2011	0.07		67.00		6.70	
27051	2011	0.07		68.00		6.80	
27053	2011	0.07		73.00		7.30	
27055	2011	0.07		71.00		7.10	
27057	2011	0.07		73.00		7.30	
27059	2011	0.08		83.00		8.30	
27061	2011	0.09		92.00		9.20	
27063	2011	0.05		47.00		4.70	
27065	2011	0.10		103.00		10.30	
27067	2011	0.06		55.00		5.50	
27069	2011	0.05		52.00		5.20	
27071	2011	0.07		73.00		7.30	
27073	2011	0.05		54.00		5.40	
27075	2011	0.08		75.00		7.50	
27077	2011	0.07		69.00		6.90	
27079	2011	0.09		86.00		8.60	
27081	2011	0.05		45.00		4.50	
27083	2011	0.05		49.00		4.90	
27085	2011	0.08		80.00		8.00	
27087	2011	0.06		60.00		6.00	
27089	2011	0.06		62.00		6.20	
27091	2011	0.07		69.00		6.90	
27093	2011	0.08		78.00		7.80	
27095	2011	0.11		105.00		10.50	
27097	2011	0.09		90.00		9.00	
27099	2011	0.06		55.00		5.50	
27101	2011	0.04		39.00		3.90	
27103	2011	0.06		61.00		6.10	
27105	2011	0.05		45.00		4.50	
27107	2011	0.05		51.00		5.10	
27109	2011	0.06		55.00		5.50	
27111	2011	0.06		63.00		6.30	
27113	2011	0.06		56.00		5.60	
27115	2011	0.09		91.00		9.10	
27117	2011	0.05		53.00		5.30	
27119	2011	0.04		44.00		4.40	
27121	2011	0.06		64.00		6.40	
27123	2011	0.07		74.00		7.40	
27125	2011	0.07		67.00		6.70	
27127	2011	0.06		61.00		6.10	
27129	2011	0.06		64.00		6.40	
27131	2011	0.08		75.00		7.50	
27133	2011	0.05		51.00		5.10	
27135	2011	0.05		50.00		5.00	
27137	2011	0.08		82.00		8.20	
27139	2011	0.07		68.00		6.80	
27141	2011	0.08		81.00		8.10	
27143	2011	0.07		65.00		6.50	
27145	2011	0.07		68.00		6.80	
27147	2011	0.08		77.00		7.70	
27149	2011	0.04		43.00		4.30	
27151	2011	0.07		66.00		6.60	
27153	2011	0.08		75.00		7.50	
27155	2011	0.06		62.00		6.20	
27157	2011	0.07		71.00		7.10	
27159	2011	0.09		88.00		8.80	
27161	2011	0.07		70.00		7.00	
27163	2011	0.07		68.00		6.80	
27165	2011	0.08		75.00		7.50	
27167	2011	0.05		47.00		4.70	
27169	2011	0.07		70.00		7.00	
27171	2011	0.08		82.00		8.20	
27173	2011	0.05		51.00		5.10	
28001	2011	0.08		80.00		8.00	
28003	2011	0.11		113.00		11.30	
28005	2011	0.09		86.00		8.60	
28007	2011	0.12		118.00		11.80	
28009	2011	0.13		126.00		12.60	
28011	2011	0.09		90.00		9.00	
28013	2011	0.10		97.00		9.70	
28015	2011	0.10		98.00		9.80	
28017	2011	0.13		132.00		13.20	
28019	2011	0.11		113.00		11.30	
28021	2011	0.15		150.00		15.00	
28023	2011	0.10		100.00		10.00	
28025	2011	0.18		178.00		17.80	
28027	2011	0.11		111.00		11.10	
28029	2011	0.10		99.00		9.90	
28031	2011	0.08		77.00		7.70	
28033	2011	0.07		72.00		7.20	
28035	2011	0.08		77.00		7.70	
28037	2011	0.09		90.00		9.00	
28039	2011	0.10		100.00		10.00	
28041	2011	0.10		99.00		9.90	
28043	2011	0.11		110.00		11.00	
28045	2011	0.08		75.00		7.50	
28047	2011	0.07		72.00		7.20	
28049	2011	0.08		79.00		7.90	
28051	2011	0.17		166.00		16.60	
28053	2011	0.10		102.00		10.20	
28055	2011	0.09		92.00		9.20	
28057	2011	0.10		96.00		9.60	
28059	2011	0.08		80.00		8.00	
28061	2011	0.10		102.00		10.20	
28063	2011	0.16		155.00		15.50	
28065	2011	0.11		106.00		10.60	
28067	2011	0.07		71.00		7.10	
28069	2011	0.10		103.00		10.30	
28071	2011	0.07		69.00		6.90	
28073	2011	0.07		66.00		6.60	
28075	2011	0.09		87.00		8.70	
28077	2011	0.10		102.00		10.20	
28079	2011	0.09		87.00		8.70	
28081	2011	0.10		98.00		9.80	
28083	2011	0.12		116.00		11.60	
28085	2011	0.09		88.00		8.80	
28087	2011	0.10		102.00		10.20	
28089	2011	0.06		63.00		6.30	
28091	2011	0.10		101.00		10.10	
28093	2011	0.11		112.00		11.20	
28095	2011	0.14		137.00		13.70	
28097	2011	0.13		127.00		12.70	
28099	2011	0.08		84.00		8.40	
28101	2011	0.08		79.00		7.90	
28103	2011	0.18		176.00		17.60	
28105	2011	0.08		80.00		8.00	
28107	2011	0.12		119.00		11.90	
28109	2011	0.08		83.00		8.30	
28111	2011	0.10		104.00		10.40	
28113	2011	0.10		98.00		9.80	
28115	2011	0.09		87.00		8.70	
28117	2011	0.12		115.00		11.50	
28119	2011	0.11		111.00		11.10	
28121	2011	0.06		56.00		5.60	
28123	2011	0.06		59.00		5.90	
